id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3055193,fangshan_meo,2018-04-29 06:00:00,Hail,27.0,996.7,38.0,2.7,236.0
3055194,xiayunling_meo,2018-04-29 06:00:00,Sunny/clear,27.7,956.1,39.0,2.3,230.0
3056710,shunyi_meo,2018-04-29 07:00:00,Sunny/clear,26.8,998.6,48.0,2.1,131.0
3056711,hadian_meo,2018-04-29 07:00:00,Sunny/clear,28.3,996.3,41.0,2.1,200.0
3056712,yanqing_meo,2018-04-29 07:00:00,Hail,29.7,945.5,22.0,2.0,162.0
3056713,miyun_meo,2018-04-29 07:00:00,Hail,27.6,993.3,46.0,1.5,287.0
3056714,huairou_meo,2018-04-29 07:00:00,Hail,27.4,993.1,47.0,2.8,160.0
3056715,shangdianzi_meo,2018-04-29 07:00:00,Hail,27.7,968.0,41.0,4.8,210.0
3056716,pinggu_meo,2018-04-29 07:00:00,Sunny/clear,27.9,998.0,44.0,3.1,176.0
3056717,tongzhou_meo,2018-04-29 07:00:00,Hail,28.1,999.4,47.0,0.8,329.0
3056718,chaoyang_meo,2018-04-29 07:00:00,Hail,27.7,997.8,44.0,2.1,215.0
3056719,pingchang_meo,2018-04-29 07:00:00,Hail,27.7,992.9,44.0,3.1,121.0
3056720,zhaitang_meo,2018-04-29 07:00:00,Sunny/clear,28.5,951.4,24.0,4.4,205.0
3056721,mentougou_meo,2018-04-29 07:00:00,Hail,26.7,992.2,47.0,3.2,184.0
3056722,beijing_meo,2018-04-29 07:00:00,Hail,28.0,998.1,46.0,1.8,205.0
3056723,shijingshan_meo,2018-04-29 07:00:00,Hail,27.1,994.5,43.0,3.1,201.0
3056724,fengtai_meo,2018-04-29 07:00:00,Sunny/clear,27.7,995.6,43.0,1.1,244.0
3056725,daxing_meo,2018-04-29 07:00:00,Hail,28.0,997.3,48.0,2.4,204.0
3056726,fangshan_meo,2018-04-29 07:00:00,Hail,26.7,996.3,43.0,2.9,200.0
3056727,xiayunling_meo,2018-04-29 07:00:00,Sunny/clear,24.5,955.8,31.0,6.9,138.0
3058243,shunyi_meo,2018-04-29 08:00:00,Sunny/clear,27.8,997.9,45.0,1.8,197.0
3058244,hadian_meo,2018-04-29 08:00:00,Sunny/clear,28.8,995.4,43.0,1.2,201.0
3058245,yanqing_meo,2018-04-29 08:00:00,Hail,26.2,945.9,48.0,3.3,107.0
3058246,miyun_meo,2018-04-29 08:00:00,Hail,27.1,993.3,47.0,1.8,241.0
3058247,huairou_meo,2018-04-29 08:00:00,Hail,26.5,992.9,51.0,2.0,208.0
3058248,shangdianzi_meo,2018-04-29 08:00:00,Sunny/clear,27.3,968.0,44.0,4.7,238.0
3058249,pinggu_meo,2018-04-29 08:00:00,Sunny/clear,28.1,997.7,46.0,2.6,118.0
3058250,tongzhou_meo,2018-04-29 08:00:00,Hail,28.7,998.9,46.0,1.2,271.0
3058251,chaoyang_meo,2018-04-29 08:00:00,Hail,27.6,997.2,48.0,2.5,224.0
3058252,pingchang_meo,2018-04-29 08:00:00,Hail,27.9,992.4,42.0,2.4,74.0
3058253,zhaitang_meo,2018-04-29 08:00:00,Sunny/clear,27.7,951.4,23.0,3.2,254.0
3058254,mentougou_meo,2018-04-29 08:00:00,Hail,27.2,991.0,48.0,0.4,145.0
3058255,beijing_meo,2018-04-29 08:00:00,Hail,27.9,997.3,48.0,1.4,263.0
3058256,shijingshan_meo,2018-04-29 08:00:00,Hail,28.0,993.5,45.0,1.3,187.0
3058257,fengtai_meo,2018-04-29 08:00:00,Sunny/clear,28.0,994.4,48.0,0.7,126.0
3058258,daxing_meo,2018-04-29 08:00:00,Hail,26.4,996.2,55.0,3.2,152.0
3058259,fangshan_meo,2018-04-29 08:00:00,Hail,26.3,995.1,47.0,1.7,173.0
3058260,xiayunling_meo,2018-04-29 08:00:00,Sunny/clear,24.2,955.5,46.0,2.0,29.0
3059776,shunyi_meo,2018-04-29 09:00:00,Sunny/clear,27.9,997.7,45.0,1.0,134.0
3059777,hadian_meo,2018-04-29 09:00:00,Sunny/clear,28.6,995.7,45.0,0.7,40.0
3059778,yanqing_meo,2018-04-29 09:00:00,Sleet,25.1,946.3,49.0,3.6,112.0
3059779,miyun_meo,2018-04-29 09:00:00,Hail,26.3,993.0,52.0,1.7,173.0
3059780,huairou_meo,2018-04-29 09:00:00,Hail,26.6,992.3,50.0,1.2,269.0
3059781,shangdianzi_meo,2018-04-29 09:00:00,Sunny/clear,25.2,968.6,51.0,4.3,251.0
3059782,pinggu_meo,2018-04-29 09:00:00,Sunny/clear,28.1,997.5,46.0,2.5,119.0
3059783,tongzhou_meo,2018-04-29 09:00:00,Hail,28.1,998.4,50.0,1.8,32.0
3059784,chaoyang_meo,2018-04-29 09:00:00,Hail,28.4,997.2,47.0,1.7,226.0
3059785,pingchang_meo,2018-04-29 09:00:00,Hail,27.5,992.2,43.0,2.4,108.0
3059786,zhaitang_meo,2018-04-29 09:00:00,Sunny/clear,27.2,951.7,25.0,2.8,267.0
3059787,mentougou_meo,2018-04-29 09:00:00,Hail,26.9,991.5,51.0,2.9,170.0
3059788,beijing_meo,2018-04-29 09:00:00,Hail,27.6,997.2,50.0,1.7,180.0
3059789,shijingshan_meo,2018-04-29 09:00:00,Hail,27.6,993.8,46.0,2.8,177.0
3059790,fengtai_meo,2018-04-29 09:00:00,Sunny/clear,27.8,994.8,51.0,1.3,269.0
3059791,daxing_meo,2018-04-29 09:00:00,Hail,27.5,996.6,50.0,1.9,254.0
3059792,fangshan_meo,2018-04-29 09:00:00,Hail,26.1,995.6,49.0,2.4,215.0
3059793,xiayunling_meo,2018-04-29 09:00:00,Sunny/clear,25.1,955.3,53.0,2.5,161.0
3061309,shunyi_meo,2018-04-29 10:00:00,Sunny/clear,27.3,998.6,50.0,1.7,44.0
3061310,hadian_meo,2018-04-29 10:00:00,Sunny/clear,26.8,996.1,51.0,1.4,217.0
3061311,yanqing_meo,2018-04-29 10:00:00,Hail,24.6,947.2,43.0,1.5,65.0
3061312,miyun_meo,2018-04-29 10:00:00,Hail,26.0,994.6,53.0,2.1,351.0
3061313,huairou_meo,2018-04-29 10:00:00,Hail,25.9,993.4,54.0,2.1,110.0
3061314,shangdianzi_meo,2018-04-29 10:00:00,Hail,20.3,970.8,60.0,6.1,10.0
3061315,pinggu_meo,2018-04-29 10:00:00,Sunny/clear,26.7,998.0,54.0,1.2,319.0
3061316,tongzhou_meo,2018-04-29 10:00:00,Hail,26.7,999.2,62.0,0.5,356.0
3061317,chaoyang_meo,2018-04-29 10:00:00,Hail,27.5,997.7,49.0,2.6,203.0
3061318,pingchang_meo,2018-04-29 10:00:00,Sunny/clear,26.7,993.4,46.0,1.9,138.0
3061319,zhaitang_meo,2018-04-29 10:00:00,Sunny/clear,25.7,952.4,29.0,3.8,268.0
3061320,mentougou_meo,2018-04-29 10:00:00,Hail,26.1,991.9,53.0,0.8,83.0
3061321,beijing_meo,2018-04-29 10:00:00,Hail,26.9,997.9,51.0,2.5,242.0
3061322,shijingshan_meo,2018-04-29 10:00:00,Hail,26.2,994.2,52.0,0.7,216.0
3061323,fengtai_meo,2018-04-29 10:00:00,Sunny/clear,26.7,995.2,54.0,0.2,999017.0
3061324,daxing_meo,2018-04-29 10:00:00,Hail,26.8,997.0,54.0,1.1,202.0
3061325,fangshan_meo,2018-04-29 10:00:00,Hail,25.7,995.8,51.0,2.0,189.0
3061326,xiayunling_meo,2018-04-29 10:00:00,Sunny/clear,23.5,956.1,57.0,0.7,190.0
3062842,shunyi_meo,2018-04-29 11:00:00,Sunny/clear,26.3,999.7,51.0,1.9,61.0
3062843,hadian_meo,2018-04-29 11:00:00,Sunny/clear,25.5,997.3,55.0,1.3,45.0
3062844,yanqing_meo,2018-04-29 11:00:00,Sunny/clear,24.4,949.1,20.0,1.9,358.0
3062845,miyun_meo,2018-04-29 11:00:00,Hail,25.2,995.2,53.0,1.7,64.0
3062846,huairou_meo,2018-04-29 11:00:00,Hail,24.8,994.5,57.0,2.7,106.0
3062847,shangdianzi_meo,2018-04-29 11:00:00,Sunny/clear,20.2,970.4,60.0,3.0,353.0
3062848,pinggu_meo,2018-04-29 11:00:00,Sunny/clear,25.5,999.5,57.0,1.4,329.0
3062849,tongzhou_meo,2018-04-29 11:00:00,Hail,24.1,1000.3,73.0,0.9,30.0
3062850,chaoyang_meo,2018-04-29 11:00:00,Hail,25.9,998.7,57.0,0.9,15.0
3062851,pingchang_meo,2018-04-29 11:00:00,Sunny/clear,26.3,994.8,48.0,1.0,351.0
3062852,zhaitang_meo,2018-04-29 11:00:00,Sunny/clear,26.5,953.8,18.0,4.4,274.0
3062853,mentougou_meo,2018-04-29 11:00:00,Hail,25.1,993.1,56.0,1.2,2.0
3062854,beijing_meo,2018-04-29 11:00:00,Hail,25.6,998.8,58.0,0.9,80.0
3062855,shijingshan_meo,2018-04-29 11:00:00,Hail,25.3,995.4,57.0,1.1,346.0
3062856,fengtai_meo,2018-04-29 11:00:00,Sunny/clear,25.1,996.3,63.0,0.1,999017.0
3062857,daxing_meo,2018-04-29 11:00:00,Hail,23.7,997.8,68.0,1.1,74.0
3062858,fangshan_meo,2018-04-29 11:00:00,Hail,24.0,997.0,56.0,1.3,48.0
3062859,xiayunling_meo,2018-04-29 11:00:00,Sunny/clear,22.8,956.6,56.0,1.7,205.0
3064375,shunyi_meo,2018-04-29 12:00:00,Sunny/clear,25.4,1000.8,54.0,1.3,38.0
3064376,hadian_meo,2018-04-29 12:00:00,Sunny/clear,24.8,998.8,55.0,0.3,10.0
3064377,yanqing_meo,2018-04-29 12:00:00,Sunny/clear,23.9,950.3,20.0,3.4,41.0
3064378,miyun_meo,2018-04-29 12:00:00,Rain,22.2,996.4,70.0,2.3,54.0
3064379,huairou_meo,2018-04-29 12:00:00,Overcast,24.1,995.9,58.0,1.3,325.0
3064380,shangdianzi_meo,2018-04-29 12:00:00,Sleet,18.3,972.1,79.0,3.6,51.0
3064381,pinggu_meo,2018-04-29 12:00:00,Hail,24.8,1000.3,59.0,1.0,89.0
3064382,tongzhou_meo,2018-04-29 12:00:00,Hail,23.7,1001.6,69.0,1.6,353.0
3064383,chaoyang_meo,2018-04-29 12:00:00,Hail,25.6,1000.2,54.0,0.6,59.0
3064384,pingchang_meo,2018-04-29 12:00:00,Overcast,24.8,995.8,54.0,1.5,344.0
3064385,zhaitang_meo,2018-04-29 12:00:00,Sunny/clear,24.2,955.1,33.0,1.0,6.0
3064386,mentougou_meo,2018-04-29 12:00:00,Hail,25.1,994.4,52.0,2.4,40.0
3064387,beijing_meo,2018-04-29 12:00:00,Hail,24.8,1000.4,61.0,1.2,359.0
3064388,shijingshan_meo,2018-04-29 12:00:00,Hail,25.3,996.9,51.0,1.8,32.0
3064389,fengtai_meo,2018-04-29 12:00:00,Sunny/clear,26.1,997.7,54.0,2.1,75.0
3064390,daxing_meo,2018-04-29 12:00:00,Hail,22.8,999.6,72.0,0.0,999017.0
3064391,fangshan_meo,2018-04-29 12:00:00,Hail,22.8,998.4,62.0,1.0,25.0
3064392,xiayunling_meo,2018-04-29 12:00:00,Sunny/clear,21.1,957.8,62.0,0.6,71.0
3065908,shunyi_meo,2018-04-29 13:00:00,Sunny/clear,24.6,1002.0,54.0,1.2,56.0
3065909,hadian_meo,2018-04-29 13:00:00,Sunny/clear,23.9,1000.1,59.0,0.0,999017.0
3065910,yanqing_meo,2018-04-29 13:00:00,Sunny/clear,23.3,951.6,22.0,2.6,17.0
3065911,miyun_meo,2018-04-29 13:00:00,Sunny/clear,23.5,997.8,47.0,2.8,58.0
3065912,huairou_meo,2018-04-29 13:00:00,Hail,23.1,996.7,56.0,3.4,49.0
3065913,shangdianzi_meo,2018-04-29 13:00:00,Sunny/clear,19.5,973.7,66.0,3.7,107.0
3065914,pinggu_meo,2018-04-29 13:00:00,Hail,24.4,1001.7,61.0,1.5,12.0
3065915,tongzhou_meo,2018-04-29 13:00:00,Hail,22.3,1002.8,82.0,1.5,299.0
3065916,chaoyang_meo,2018-04-29 13:00:00,Hail,25.1,1001.5,55.0,1.8,28.0
3065917,pingchang_meo,2018-04-29 13:00:00,Hail,24.5,996.9,54.0,1.9,349.0
3065918,zhaitang_meo,2018-04-29 13:00:00,Sunny/clear,21.3,956.3,38.0,1.0,77.0
3065919,mentougou_meo,2018-04-29 13:00:00,Hail,25.0,995.7,53.0,1.5,358.0
3065920,beijing_meo,2018-04-29 13:00:00,Hail,25.2,1001.7,57.0,1.6,15.0
3065921,shijingshan_meo,2018-04-29 13:00:00,Hail,25.0,998.1,53.0,1.6,19.0
3065922,fengtai_meo,2018-04-29 13:00:00,Sunny/clear,25.9,999.0,52.0,1.7,61.0
3065923,daxing_meo,2018-04-29 13:00:00,Hail,22.8,1000.7,72.0,0.9,21.0
3065924,fangshan_meo,2018-04-29 13:00:00,Hail,23.3,999.6,52.0,2.0,6.0
3065925,xiayunling_meo,2018-04-29 13:00:00,Sunny/clear,19.7,959.3,67.0,0.5,160.0
3067441,shunyi_meo,2018-04-29 14:00:00,Sunny/clear,24.3,1003.1,47.0,2.3,25.0
3067442,hadian_meo,2018-04-29 14:00:00,Sunny/clear,22.8,1000.8,66.0,0.7,29.0
3067443,yanqing_meo,2018-04-29 14:00:00,Sunny/clear,22.8,952.1,23.0,3.5,350.0
3067444,miyun_meo,2018-04-29 14:00:00,Sunny/clear,22.5,998.4,51.0,5.3,27.0
3067445,huairou_meo,2018-04-29 14:00:00,Sunny/clear,23.4,998.0,48.0,2.2,48.0
3067446,shangdianzi_meo,2018-04-29 14:00:00,Sunny/clear,19.5,974.5,60.0,3.7,51.0
3067447,pinggu_meo,2018-04-29 14:00:00,Hail,23.1,1002.6,66.0,1.0,73.0
3067448,tongzhou_meo,2018-04-29 14:00:00,Hail,22.8,1003.5,68.0,1.8,29.0
3067449,chaoyang_meo,2018-04-29 14:00:00,Hail,24.5,1002.2,50.0,0.7,24.0
3067450,pingchang_meo,2018-04-29 14:00:00,Hail,23.8,997.8,43.0,1.3,79.0
3067451,zhaitang_meo,2018-04-29 14:00:00,Sunny/clear,19.6,957.1,46.0,1.3,262.0
3067452,mentougou_meo,2018-04-29 14:00:00,Hail,24.1,996.4,57.0,2.7,332.0
3067453,beijing_meo,2018-04-29 14:00:00,Hail,24.9,1002.2,54.0,2.1,3.0
3067454,shijingshan_meo,2018-04-29 14:00:00,Hail,23.3,998.8,61.0,1.1,32.0
3067455,fengtai_meo,2018-04-29 14:00:00,Sunny/clear,25.2,999.7,55.0,0.8,307.0
3067456,daxing_meo,2018-04-29 14:00:00,Hail,23.6,1001.4,64.0,1.2,341.0
3067457,fangshan_meo,2018-04-29 14:00:00,Hail,22.6,1000.4,53.0,1.9,14.0
3067458,xiayunling_meo,2018-04-29 14:00:00,Sunny/clear,18.0,959.9,74.0,0.5,171.0
3068974,huairou_meo,2018-04-29 15:00:00,Sunny/clear,23.4,999.0,45.0,3.4,74.0
3068975,pinggu_meo,2018-04-29 15:00:00,Sunny/clear,23.6,1003.4,40.0,5.1,78.0
3068976,chaoyang_meo,2018-04-29 15:00:00,Sunny/clear,24.1,1003.2,47.0,2.6,54.0
3068977,pingchang_meo,2018-04-29 15:00:00,Sunny/clear,25.1,998.7,25.0,2.1,87.0
3068978,zhaitang_meo,2018-04-29 15:00:00,Sunny/clear,18.6,957.7,50.0,0.8,328.0
3068979,mentougou_meo,2018-04-29 15:00:00,Hail,23.6,997.2,60.0,2.2,53.0
3068980,shijingshan_meo,2018-04-29 15:00:00,Hail,23.3,999.8,60.0,1.1,14.0
3068981,xiayunling_meo,2018-04-29 15:00:00,Sunny/clear,16.9,960.4,76.0,1.4,188.0
3070497,shunyi_meo,2018-04-29 16:00:00,Sunny/clear,23.2,1005.3,43.0,4.6,52.0
3070498,hadian_meo,2018-04-29 16:00:00,Sunny/clear,24.2,1002.9,41.0,1.4,40.0
3070499,yanqing_meo,2018-04-29 16:00:00,Sunny/clear,20.7,953.7,23.0,1.9,89.0
3070500,miyun_meo,2018-04-29 16:00:00,Sunny/clear,21.3,1000.8,50.0,4.2,33.0
3070501,huairou_meo,2018-04-29 16:00:00,Sunny/clear,22.7,999.8,44.0,6.4,85.0
3070502,shangdianzi_meo,2018-04-29 16:00:00,Sunny/clear,18.6,976.3,59.0,3.0,25.0
3070503,pinggu_meo,2018-04-29 16:00:00,Sunny/clear,23.0,1004.8,40.0,3.6,85.0
3070504,tongzhou_meo,2018-04-29 16:00:00,Sunny/clear,22.6,1006.1,43.0,2.6,65.0
3070505,chaoyang_meo,2018-04-29 16:00:00,Sunny/clear,23.5,1004.4,45.0,3.4,55.0
3070506,pingchang_meo,2018-04-29 16:00:00,Sunny/clear,24.1,999.7,41.0,0.6,25.0
3070507,zhaitang_meo,2018-04-29 16:00:00,Sunny/clear,18.5,958.2,51.0,1.4,297.0
3070508,mentougou_meo,2018-04-29 16:00:00,Hail,24.3,998.5,47.0,2.3,57.0
3070509,beijing_meo,2018-04-29 16:00:00,Sunny/clear,23.5,1004.7,41.0,3.3,75.0
3070510,shijingshan_meo,2018-04-29 16:00:00,Sunny/clear,24.0,1000.9,43.0,3.3,11.0
3070511,fengtai_meo,2018-04-29 16:00:00,Sunny/clear,25.4,1001.8,40.0,3.9,78.0
3070512,daxing_meo,2018-04-29 16:00:00,Sunny/clear,24.0,1003.5,47.0,4.4,85.0
3070513,fangshan_meo,2018-04-29 16:00:00,Sunny/clear,24.4,1002.3,32.0,3.6,57.0
3070514,xiayunling_meo,2018-04-29 16:00:00,Sunny/clear,16.8,961.4,75.0,0.4,13.0
3072030,shunyi_meo,2018-04-29 17:00:00,Sunny/clear,22.4,1005.9,45.0,4.0,57.0
3072031,hadian_meo,2018-04-29 17:00:00,Sunny/clear,22.9,1003.8,43.0,1.0,56.0
3072032,yanqing_meo,2018-04-29 17:00:00,Sunny/clear,19.3,954.1,31.0,3.8,30.0
3072033,miyun_meo,2018-04-29 17:00:00,Sunny/clear,20.7,1001.3,51.0,1.6,49.0
3072034,huairou_meo,2018-04-29 17:00:00,Sunny/clear,21.8,1000.3,45.0,3.2,74.0
3072035,shangdianzi_meo,2018-04-29 17:00:00,Sunny/clear,18.1,976.1,59.0,3.3,59.0
3072036,pinggu_meo,2018-04-29 17:00:00,Sunny/clear,22.2,1006.0,37.0,3.8,91.0
3072037,tongzhou_meo,2018-04-29 17:00:00,Sunny/clear,21.6,1007.0,47.0,2.0,358.0
3072038,chaoyang_meo,2018-04-29 17:00:00,Sunny/clear,22.5,1005.2,46.0,1.9,75.0
3072039,pingchang_meo,2018-04-29 17:00:00,Sunny/clear,22.8,1000.0,45.0,0.8,66.0
3072040,zhaitang_meo,2018-04-29 17:00:00,Sunny/clear,18.1,958.8,49.0,0.8,243.0
3072041,mentougou_meo,2018-04-29 17:00:00,Sunny/clear,23.7,998.8,38.0,5.1,78.0
3072042,beijing_meo,2018-04-29 17:00:00,Sunny/clear,21.8,1005.3,47.0,2.4,89.0
3072043,shijingshan_meo,2018-04-29 17:00:00,Sunny/clear,23.3,1001.4,39.0,3.3,68.0
3072044,fengtai_meo,2018-04-29 17:00:00,Sunny/clear,24.2,1002.7,38.0,3.6,71.0
3072045,daxing_meo,2018-04-29 17:00:00,Sunny/clear,22.7,1004.7,42.0,2.2,79.0
3072046,fangshan_meo,2018-04-29 17:00:00,Sunny/clear,21.8,1003.4,47.0,1.7,91.0
3072047,xiayunling_meo,2018-04-29 17:00:00,Sunny/clear,18.4,962.4,52.0,4.0,347.0
3073563,shunyi_meo,2018-04-29 18:00:00,Sunny/clear,21.2,1005.9,49.0,1.2,129.0
3073564,hadian_meo,2018-04-29 18:00:00,Sunny/clear,21.8,1004.3,46.0,0.6,356.0
3073565,yanqing_meo,2018-04-29 18:00:00,Sunny/clear,18.0,954.6,35.0,1.1,152.0
3073566,miyun_meo,2018-04-29 18:00:00,Sunny/clear,19.7,1001.5,53.0,1.3,30.0
3073567,huairou_meo,2018-04-29 18:00:00,Sunny/clear,20.5,1000.6,49.0,2.2,103.0
3073568,shangdianzi_meo,2018-04-29 18:00:00,Sunny/clear,17.6,976.1,61.0,3.2,27.0
3073569,pinggu_meo,2018-04-29 18:00:00,Sunny/clear,21.8,1005.8,36.0,3.1,88.0
3073570,tongzhou_meo,2018-04-29 18:00:00,Sunny/clear,19.3,1007.2,59.0,2.9,86.0
3073571,chaoyang_meo,2018-04-29 18:00:00,Sunny/clear,21.0,1005.6,52.0,2.1,99.0
3073572,pingchang_meo,2018-04-29 18:00:00,Sunny/clear,21.5,1000.9,46.0,0.8,240.0
3073573,zhaitang_meo,2018-04-29 18:00:00,Sunny/clear,17.1,959.5,51.0,2.1,222.0
3073574,mentougou_meo,2018-04-29 18:00:00,Sunny/clear,22.5,999.8,41.0,1.9,80.0
3073575,beijing_meo,2018-04-29 18:00:00,Sunny/clear,21.2,1006.2,47.0,1.3,95.0
3073576,shijingshan_meo,2018-04-29 18:00:00,Sunny/clear,21.8,1002.3,46.0,1.2,27.0
3073577,fengtai_meo,2018-04-29 18:00:00,Sunny/clear,22.5,1003.3,47.0,1.9,94.0
3073578,daxing_meo,2018-04-29 18:00:00,Sunny/clear,20.5,1005.6,51.0,1.3,102.0
3073579,fangshan_meo,2018-04-29 18:00:00,Sunny/clear,20.1,1004.0,46.0,1.7,83.0
3073580,xiayunling_meo,2018-04-29 18:00:00,Sunny/clear,20.8,963.1,42.0,4.2,333.0
3075096,shunyi_meo,2018-04-29 19:00:00,Sunny/clear,19.9,1006.8,54.0,1.1,33.0
3075097,hadian_meo,2018-04-29 19:00:00,Sunny/clear,19.6,1004.7,60.0,0.6,20.0
3075098,yanqing_meo,2018-04-29 19:00:00,Sunny/clear,16.9,954.6,40.0,0.8,72.0
3075099,miyun_meo,2018-04-29 19:00:00,Sunny/clear,18.9,1001.8,55.0,0.9,113.0
3075100,huairou_meo,2018-04-29 19:00:00,Sunny/clear,19.7,1001.4,49.0,1.0,91.0
3075101,shangdianzi_meo,2018-04-29 19:00:00,Sunny/clear,17.4,976.6,59.0,1.7,39.0
3075102,pinggu_meo,2018-04-29 19:00:00,Sunny/clear,20.8,1006.3,39.0,1.3,72.0
3075103,tongzhou_meo,2018-04-29 19:00:00,Sunny/clear,18.7,1007.7,59.0,2.2,120.0
3075104,chaoyang_meo,2018-04-29 19:00:00,Sunny/clear,20.7,1006.1,51.0,2.1,133.0
3075105,pingchang_meo,2018-04-29 19:00:00,Sunny/clear,20.8,1001.4,47.0,1.3,112.0
3075106,zhaitang_meo,2018-04-29 19:00:00,Sunny/clear,15.8,960.1,54.0,0.6,1.0
3075107,mentougou_meo,2018-04-29 19:00:00,Sunny/clear,20.0,1000.5,56.0,2.5,290.0
3075108,beijing_meo,2018-04-29 19:00:00,Sunny/clear,20.3,1006.3,49.0,2.9,90.0
3075109,shijingshan_meo,2018-04-29 19:00:00,Sunny/clear,18.8,1002.8,61.0,0.6,318.0
3075110,fengtai_meo,2018-04-29 19:00:00,Sunny/clear,21.3,1003.7,50.0,1.7,126.0
3075111,daxing_meo,2018-04-29 19:00:00,Sunny/clear,19.5,1005.7,54.0,1.6,107.0
3075112,fangshan_meo,2018-04-29 19:00:00,Sunny/clear,18.2,1004.8,56.0,0.5,135.0
3075113,xiayunling_meo,2018-04-29 19:00:00,Sunny/clear,18.4,963.7,50.0,1.0,39.0
3076629,shunyi_meo,2018-04-29 20:00:00,Sunny/clear,19.4,1007.8,53.0,1.4,205.0
3076630,hadian_meo,2018-04-29 20:00:00,Sunny/clear,17.5,1005.7,68.0,0.5,184.0
3076631,yanqing_meo,2018-04-29 20:00:00,Sunny/clear,16.1,955.3,39.0,1.6,134.0
3076632,miyun_meo,2018-04-29 20:00:00,Sunny/clear,17.0,1002.6,64.0,0.8,96.0
3076633,huairou_meo,2018-04-29 20:00:00,Sunny/clear,17.5,1002.0,61.0,1.3,304.0
3076634,shangdianzi_meo,2018-04-29 20:00:00,Sunny/clear,16.0,977.2,66.0,2.0,23.0
3076635,pinggu_meo,2018-04-29 20:00:00,Sunny/clear,19.5,1007.0,46.0,1.4,133.0
3076636,tongzhou_meo,2018-04-29 20:00:00,Sunny/clear,18.4,1008.6,57.0,2.4,94.0
3076637,chaoyang_meo,2018-04-29 20:00:00,Sunny/clear,19.4,1007.2,53.0,1.4,106.0
3076638,pingchang_meo,2018-04-29 20:00:00,Sunny/clear,19.1,1002.3,55.0,1.5,344.0
3076639,zhaitang_meo,2018-04-29 20:00:00,Sunny/clear,14.6,960.5,59.0,1.0,208.0
3076640,mentougou_meo,2018-04-29 20:00:00,Sunny/clear,19.0,1001.5,56.0,2.6,159.0
3076641,beijing_meo,2018-04-29 20:00:00,Sunny/clear,19.6,1007.3,49.0,2.5,82.0
3076642,shijingshan_meo,2018-04-29 20:00:00,Sunny/clear,17.1,1003.8,66.0,1.4,192.0
3076643,fengtai_meo,2018-04-29 20:00:00,Sunny/clear,20.0,1004.9,52.0,1.3,111.0
3076644,daxing_meo,2018-04-29 20:00:00,Sunny/clear,18.6,1006.7,57.0,1.0,40.0
3076645,fangshan_meo,2018-04-29 20:00:00,Sunny/clear,17.0,1005.7,60.0,1.0,145.0
3076646,xiayunling_meo,2018-04-29 20:00:00,Sunny/clear,16.6,964.3,57.0,0.4,230.0
3078162,shunyi_meo,2018-04-29 21:00:00,Sunny/clear,17.9,1008.5,59.0,0.8,186.0
3078163,hadian_meo,2018-04-29 21:00:00,Sunny/clear,16.9,1006.5,68.0,0.7,177.0
3078164,yanqing_meo,2018-04-29 21:00:00,Sunny/clear,14.8,955.7,50.0,1.5,44.0
3078165,miyun_meo,2018-04-29 21:00:00,Sunny/clear,17.2,1003.4,64.0,0.9,138.0
3078166,huairou_meo,2018-04-29 21:00:00,Sunny/clear,16.2,1002.8,67.0,1.4,281.0
3078167,shangdianzi_meo,2018-04-29 21:00:00,Sunny/clear,16.2,978.0,57.0,3.1,23.0
3078168,pinggu_meo,2018-04-29 21:00:00,Sunny/clear,16.5,1008.0,63.0,0.6,235.0
3078169,tongzhou_meo,2018-04-29 21:00:00,Sunny/clear,17.2,1009.4,64.0,1.3,105.0
3078170,chaoyang_meo,2018-04-29 21:00:00,Sunny/clear,19.2,1007.9,52.0,2.2,110.0
3078171,pingchang_meo,2018-04-29 21:00:00,Sunny/clear,18.0,1002.9,59.0,1.0,69.0
3078172,zhaitang_meo,2018-04-29 21:00:00,Sunny/clear,13.7,961.3,66.0,0.9,63.0
3078173,mentougou_meo,2018-04-29 21:00:00,Sunny/clear,18.3,1002.4,57.0,1.0,118.0
3078174,beijing_meo,2018-04-29 21:00:00,Sunny/clear,18.9,1008.2,53.0,2.7,79.0
3078175,shijingshan_meo,2018-04-29 21:00:00,Sunny/clear,16.6,1004.7,67.0,0.3,227.0
3078176,fengtai_meo,2018-04-29 21:00:00,Sunny/clear,19.7,1005.7,50.0,2.3,86.0
3078177,daxing_meo,2018-04-29 21:00:00,Sunny/clear,17.3,1007.5,62.0,0.7,26.0
3078178,fangshan_meo,2018-04-29 21:00:00,Sunny/clear,17.0,1006.6,51.0,1.5,94.0
3078179,xiayunling_meo,2018-04-29 21:00:00,Sunny/clear,15.5,965.2,65.0,0.9,233.0
3079695,shunyi_meo,2018-04-29 22:00:00,Sunny/clear,17.3,1009.1,66.0,0.5,329.0
3079696,hadian_meo,2018-04-29 22:00:00,Sunny/clear,17.1,1007.2,62.0,0.6,208.0
3079697,yanqing_meo,2018-04-29 22:00:00,Sunny/clear,14.4,956.4,48.0,1.0,93.0
3079698,miyun_meo,2018-04-29 22:00:00,Sunny/clear,15.5,1004.1,76.0,1.1,151.0
3079699,huairou_meo,2018-04-29 22:00:00,Sunny/clear,15.6,1003.7,71.0,2.3,326.0
