key_col,predict_PM2.5,predict_PM10,predict_O3
miyun#2018-05-02 02:00:00,25.2737656021,62.2971194458,57.4560413818
miyun#2018-05-02 03:00:00,22.0384409866,49.4790629272,85.3981522217
miyun#2018-05-02 04:00:00,25.0957772827,155.566992218,91.200585022
miyun#2018-05-02 05:00:00,28.9426912994,47.8173779602,85.9612210693
miyun#2018-05-02 06:00:00,32.3971530075,91.3625394287,114.850775757
miyun#2018-05-02 07:00:00,32.3412617798,86.5482754517,110.230529114
miyun#2018-05-02 08:00:00,32.2719341965,81.4531944885,106.21109259
miyun#2018-05-02 09:00:00,36.4886077118,77.3244419556,97.0124960327
miyun#2018-05-02 10:00:00,35.2983955841,90.6126729736,93.7165413818
miyun#2018-05-02 11:00:00,37.7159132538,95.2937421875,86.4341188965
miyun#2018-05-02 12:00:00,59.7197158813,103.400693054,103.116695251
miyun#2018-05-02 13:00:00,59.8162095642,98.1570068359,85.2691690063
miyun#2018-05-02 14:00:00,56.4782266235,94.7508508301,75.4884397888
miyun#2018-05-02 15:00:00,47.0760960388,95.3328619385,63.6956048584
miyun#2018-05-02 16:00:00,46.6391255188,108.779385681,48.1421897888
miyun#2018-05-02 17:00:00,56.9005834961,121.41905426,37.6548397064
miyun#2018-05-02 18:00:00,57.0501777649,118.618710632,40.8321568298
miyun#2018-05-02 19:00:00,53.7020230103,108.322499084,34.6135398865
miyun#2018-05-02 20:00:00,58.9977793884,101.442271118,25.5203132248
miyun#2018-05-02 21:00:00,61.6205342102,110.992340088,20.5778571701
miyun#2018-05-02 22:00:00,60.0446087646,121.755466919,26.3312125778
miyun#2018-05-02 23:00:00,59.3043307495,122.515724792,28.7513938904
miyun#2018-05-03 00:00:00,74.9114768982,133.590699768,59.7577796936
miyun#2018-05-03 01:00:00,70.4917793274,135.062521362,73.5197570801
miyun#2018-05-03 02:00:00,60.7867012024,135.644555664,83.831362915
miyun#2018-05-03 03:00:00,67.9271034241,131.330250549,106.295715332
miyun#2018-05-03 04:00:00,74.3248191833,116.190924072,126.665196228
miyun#2018-05-03 05:00:00,69.4836029053,122.111714172,138.772637939
miyun#2018-05-03 06:00:00,66.7245773315,112.68644104,140.826446533
miyun#2018-05-03 07:00:00,71.1058479309,104.835533142,136.803622437
miyun#2018-05-03 08:00:00,56.8745193481,113.540249634,116.719950867
miyun#2018-05-03 09:00:00,57.6610847473,126.973139954,118.189651489
miyun#2018-05-03 10:00:00,72.7957054138,117.122924805,115.215827942
miyun#2018-05-03 11:00:00,64.0833091736,137.992280579,96.3144882202
miyun#2018-05-03 12:00:00,94.4744033813,136.679931641,98.918510437
miyun#2018-05-03 13:00:00,65.4446411133,131.318862915,87.8355255127
miyun#2018-05-03 14:00:00,63.5936546326,143.694915771,98.8813858032
miyun#2018-05-03 15:00:00,74.638671875,120.176551819,90.5662078857
miyun#2018-05-03 16:00:00,65.2073364258,132.035720825,72.5467300415
miyun#2018-05-03 17:00:00,71.7474975586,130.954467773,60.8377799988
miyun#2018-05-03 18:00:00,77.6045074463,141.937759399,57.7508735657
miyun#2018-05-03 19:00:00,72.2664642334,129.893966675,51.6862030029
miyun#2018-05-03 20:00:00,73.3698348999,137.859008789,42.3345603943
miyun#2018-05-03 21:00:00,78.9308547974,114.381538391,24.723443985
miyun#2018-05-03 22:00:00,88.0606079102,124.961090088,19.6783657074
miyun#2018-05-03 23:00:00,77.3622665405,114.781196594,12.6900978088
miyunshuiku#2018-05-02 00:00:00,30.3458147621,67.2315761185,57.8019688568
miyunshuiku#2018-05-02 01:00:00,30.974045414,96.1284871445,61.7150700836
miyunshuiku#2018-05-02 02:00:00,28.4563144684,39.7586190186,63.14142453
miyunshuiku#2018-05-02 03:00:00,40.6024601059,96.1002298126,82.5065827332
miyunshuiku#2018-05-02 04:00:00,34.1229283066,74.4304289703,102.81520813
miyunshuiku#2018-05-02 05:00:00,14.6288823013,91.8716227417,110.044941193
miyunshuiku#2018-05-02 06:00:00,34.8789710388,84.5627230835,109.200908264
miyunshuiku#2018-05-02 07:00:00,33.542653717,88.6383963013,103.156927246
miyunshuiku#2018-05-02 08:00:00,32.3273334427,80.4642668762,105.466822205
miyunshuiku#2018-05-02 09:00:00,35.6147852325,85.104068573,96.7101151123
miyunshuiku#2018-05-02 10:00:00,35.7759649506,81.5308747559,100.571354614
miyunshuiku#2018-05-02 11:00:00,40.3053827667,80.7851015625,97.0502116089
miyunshuiku#2018-05-02 12:00:00,61.9438876343,99.2270687866,110.355959778
miyunshuiku#2018-05-02 13:00:00,56.8863873291,103.798009949,108.81197876
miyunshuiku#2018-05-02 14:00:00,58.8663635254,91.2647671509,91.8061291504
miyunshuiku#2018-05-02 15:00:00,41.7449252319,82.2411851501,72.3927749634
miyunshuiku#2018-05-02 16:00:00,40.8482328796,95.4130459595,66.5678030396
miyunshuiku#2018-05-02 17:00:00,45.4967256927,95.0312078857,58.8534289551
miyunshuiku#2018-05-02 18:00:00,43.1543800354,84.4210801697,55.1930447388
miyunshuiku#2018-05-02 19:00:00,47.7389642334,72.146378479,50.2325123596
miyunshuiku#2018-05-02 20:00:00,48.2438699341,72.3708067322,45.5431978607
miyunshuiku#2018-05-02 21:00:00,50.4617829895,83.9390875244,41.0081121063
miyunshuiku#2018-05-02 22:00:00,44.4132135773,86.3050469971,44.5439689636
miyunshuiku#2018-05-02 23:00:00,48.3156452942,82.416178894,55.6423123169
miyunshuiku#2018-05-03 00:00:00,74.5777435303,115.513374329,76.8324203491
miyunshuiku#2018-05-03 01:00:00,74.0663162231,132.640698242,105.031272888
miyunshuiku#2018-05-03 02:00:00,71.9308700562,131.823655701,105.024110413
miyunshuiku#2018-05-03 03:00:00,79.0543869019,134.258605957,111.627755737
miyunshuiku#2018-05-03 04:00:00,75.2385742188,114.178292847,126.499728394
miyunshuiku#2018-05-03 05:00:00,73.4342048645,121.190115356,130.05687561
miyunshuiku#2018-05-03 06:00:00,63.8449645996,103.97928772,131.727403259
miyunshuiku#2018-05-03 07:00:00,68.3374145508,103.080114746,131.492399597
miyunshuiku#2018-05-03 08:00:00,65.5527153015,92.9283187866,133.485865784
miyunshuiku#2018-05-03 09:00:00,68.9315330505,117.5193573,123.283369446
miyunshuiku#2018-05-03 10:00:00,77.4234649658,120.796495056,112.42043457
miyunshuiku#2018-05-03 11:00:00,73.7382705688,124.744503784,101.895654297
miyunshuiku#2018-05-03 12:00:00,65.5126342773,148.174346924,103.988578796
miyunshuiku#2018-05-03 13:00:00,49.0729217529,159.451797485,122.250572205
miyunshuiku#2018-05-03 14:00:00,51.6194038391,157.740768433,103.100395203
miyunshuiku#2018-05-03 15:00:00,79.6912307739,140.218734741,126.111976624
miyunshuiku#2018-05-03 16:00:00,73.4896469116,109.450820923,81.3955612183
miyunshuiku#2018-05-03 17:00:00,76.3374328613,108.428436279,79.480255127
miyunshuiku#2018-05-03 18:00:00,58.4266319275,77.0840606689,50.5461044312
miyunshuiku#2018-05-03 19:00:00,55.1370887756,78.909576416,59.752281189
miyunshuiku#2018-05-03 20:00:00,57.0774917603,70.8860778809,64.501991272
miyunshuiku#2018-05-03 21:00:00,73.6699905396,88.1421890259,52.4925765991
miyunshuiku#2018-05-03 22:00:00,75.7247467041,93.327507019,54.4595794678
miyunshuiku#2018-05-03 23:00:00,75.647315979,94.0941162109,67.5428848267
nansanhuan#2018-05-02 00:00:00,32.2930446281,116.896010162,32.1039932938
nansanhuan#2018-05-02 01:00:00,37.9224773598,133.191778229,31.0096700516
nansanhuan#2018-05-02 02:00:00,39.6120933228,88.3782518921,41.4927438354
nansanhuan#2018-05-02 03:00:00,32.553671463,159.752491272,73.65498349
nansanhuan#2018-05-02 04:00:00,62.7242536469,163.162158997,45.942204895
nansanhuan#2018-05-02 05:00:00,24.2070743484,65.3515119324,60.1730077209
nansanhuan#2018-05-02 06:00:00,38.1352878418,96.8029909363,84.7561735229
nansanhuan#2018-05-02 07:00:00,37.7484359894,103.178079102,81.3217503662
nansanhuan#2018-05-02 08:00:00,39.4253643494,101.582418457,71.1095026855
nansanhuan#2018-05-02 09:00:00,41.2176230469,91.9997474365,60.135184082
nansanhuan#2018-05-02 10:00:00,42.0227019043,97.0349046021,48.3314503784
nansanhuan#2018-05-02 11:00:00,36.8973636703,93.5562665405,47.5969804382
nansanhuan#2018-05-02 12:00:00,60.7263279724,117.13859375,47.2337599182
nansanhuan#2018-05-02 13:00:00,61.8285475159,122.4227948,52.9805482483
nansanhuan#2018-05-02 14:00:00,63.1077441406,122.813841858,47.9417933655
nansanhuan#2018-05-02 15:00:00,60.7929281616,105.187220764,40.12931427
nansanhuan#2018-05-02 16:00:00,67.4114570618,104.063885498,31.6404512024
nansanhuan#2018-05-02 17:00:00,51.1780984497,103.395547485,32.9388442993
nansanhuan#2018-05-02 18:00:00,47.3690574646,109.668615112,33.0645331573
nansanhuan#2018-05-02 19:00:00,45.9611759186,117.931075134,30.1540724945
nansanhuan#2018-05-02 20:00:00,46.5590060425,112.103267517,30.6956565857
nansanhuan#2018-05-02 21:00:00,51.5446736145,126.080301819,23.9284432983
nansanhuan#2018-05-02 22:00:00,57.0078437805,137.692132263,22.977245903
nansanhuan#2018-05-02 23:00:00,49.0902206421,135.835908813,23.1897915268
nansanhuan#2018-05-03 00:00:00,80.8179779053,159.150723267,43.0952789307
nansanhuan#2018-05-03 01:00:00,75.3877960205,146.600210571,53.281388092
nansanhuan#2018-05-03 02:00:00,76.2726127625,151.930340576,64.947190094
nansanhuan#2018-05-03 03:00:00,71.2818687439,151.720205688,78.0756378174
nansanhuan#2018-05-03 04:00:00,80.2533676147,147.703970337,85.8584609985
nansanhuan#2018-05-03 05:00:00,64.8546264648,142.607757568,90.4303283691
nansanhuan#2018-05-03 06:00:00,58.7237312317,135.102192688,91.1096679688
nansanhuan#2018-05-03 07:00:00,59.2045959473,126.228323364,92.6020477295
nansanhuan#2018-05-03 08:00:00,53.8290931702,119.947492981,70.2787139893
nansanhuan#2018-05-03 09:00:00,45.1585388184,140.667182922,62.5028671265
nansanhuan#2018-05-03 10:00:00,55.5378623962,142.322711182,46.4037857056
nansanhuan#2018-05-03 11:00:00,58.187348938,133.470852661,35.4190628052
nansanhuan#2018-05-03 12:00:00,63.0674438477,150.786148071,34.4008369446
nansanhuan#2018-05-03 13:00:00,65.1771774292,170.989852905,31.914264679
nansanhuan#2018-05-03 14:00:00,78.1465072632,177.833847046,19.6483421326
nansanhuan#2018-05-03 15:00:00,74.4669723511,142.844467163,20.3920764923
nansanhuan#2018-05-03 16:00:00,77.0294418335,138.733917236,7.88478851318
nansanhuan#2018-05-03 17:00:00,82.1685409546,119.334022522,15.3029384613
nansanhuan#2018-05-03 18:00:00,69.8763656616,132.435256958,20.1417369843
nansanhuan#2018-05-03 19:00:00,56.8759422302,139.199707031,31.6331138611
nansanhuan#2018-05-03 20:00:00,58.7364120483,131.429138184,27.6171798706
nansanhuan#2018-05-03 21:00:00,64.6645584106,164.482055664,29.3678264618
nansanhuan#2018-05-03 22:00:00,88.8985824585,169.358825684,22.6377887726
nansanhuan#2018-05-03 23:00:00,77.4148330688,179.947769165,29.6834106445
nongzhanguan#2018-05-02 00:00:00,30.9394942398,99.2184338226,30.7544739151
nongzhanguan#2018-05-02 01:00:00,28.7344536209,99.5332696991,43.4566635056
nongzhanguan#2018-05-02 02:00:00,35.8656944427,95.5538709412,52.6134331894
nongzhanguan#2018-05-02 03:00:00,37.0674833374,100.541710999,61.6559263306
nongzhanguan#2018-05-02 04:00:00,25.1658203583,133.502525604,76.0313768463
nongzhanguan#2018-05-02 05:00:00,41.2302669754,58.2783309631,103.392529327
nongzhanguan#2018-05-02 06:00:00,35.5682906189,93.3279902344,97.8728088989
nongzhanguan#2018-05-02 07:00:00,38.0544260406,102.786520935,91.3993001099
nongzhanguan#2018-05-02 08:00:00,37.225908432,95.6959075317,86.3171876221
nongzhanguan#2018-05-02 09:00:00,36.7441145325,91.2193338928,87.544131897
nongzhanguan#2018-05-02 10:00:00,38.7386573181,87.9779163208,75.5541618042
nongzhanguan#2018-05-02 11:00:00,43.9321999512,104.614580872,65.7199382935
nongzhanguan#2018-05-02 12:00:00,66.2771817017,112.175466919,83.2096435547
nongzhanguan#2018-05-02 13:00:00,62.2555485535,105.362015076,81.2774185181
nongzhanguan#2018-05-02 14:00:00,65.0332250977,94.0392694092,64.9034085083
nongzhanguan#2018-05-02 15:00:00,58.5747816467,89.9730435181,57.5761303711
nongzhanguan#2018-05-02 16:00:00,63.6860629272,98.7279464722,48.7358984375
nongzhanguan#2018-05-02 17:00:00,58.6819134521,98.6151281738,46.0845367432
nongzhanguan#2018-05-02 18:00:00,47.5246676636,108.905263367,39.2925372314
nongzhanguan#2018-05-02 19:00:00,50.687071991,115.704139099,29.4123667908
nongzhanguan#2018-05-02 20:00:00,48.0916262817,106.470126343,21.0083819008
nongzhanguan#2018-05-02 21:00:00,55.9922723389,110.290303955,19.2756866455
nongzhanguan#2018-05-02 22:00:00,59.4818756104,118.37148407,23.140617485
nongzhanguan#2018-05-02 23:00:00,62.8796633911,127.677677002,20.9518189621
nongzhanguan#2018-05-03 00:00:00,84.556048584,161.049343872,30.6604511261
nongzhanguan#2018-05-03 01:00:00,86.380519104,144.981240845,42.0853668213
nongzhanguan#2018-05-03 02:00:00,85.6241477966,141.99022522,51.7539016724
nongzhanguan#2018-05-03 03:00:00,85.6529266357,138.1878479,60.2776817322
nongzhanguan#2018-05-03 04:00:00,83.3560112,128.231221008,80.39034729
nongzhanguan#2018-05-03 05:00:00,65.9501922607,114.505308533,97.1058044434
nongzhanguan#2018-05-03 06:00:00,55.9425941467,123.904208374,109.722102356
nongzhanguan#2018-05-03 07:00:00,53.4949398041,99.3225601196,110.339994812
nongzhanguan#2018-05-03 08:00:00,42.5698486328,105.634265137,102.646099854
nongzhanguan#2018-05-03 09:00:00,43.8043357849,110.327983093,108.224972534
nongzhanguan#2018-05-03 10:00:00,51.6847633362,129.663024902,94.4095977783
nongzhanguan#2018-05-03 11:00:00,48.6495834351,119.841908264,77.8432266235
nongzhanguan#2018-05-03 12:00:00,51.2210617065,116.024238586,68.2857437134
nongzhanguan#2018-05-03 13:00:00,69.2979354858,133.701705933,59.6753044128
nongzhanguan#2018-05-03 14:00:00,58.1559257507,141.512161255,46.450214386
nongzhanguan#2018-05-03 15:00:00,50.0055084229,149.829818726,54.4305267334
nongzhanguan#2018-05-03 16:00:00,56.4362258911,126.477729797,49.8732643127
nongzhanguan#2018-05-03 17:00:00,72.0982971191,124.602378845,44.8805923462
nongzhanguan#2018-05-03 18:00:00,62.7017059326,127.948547363,30.2607192993
nongzhanguan#2018-05-03 19:00:00,68.444732666,86.7385406494,29.4877147675
nongzhanguan#2018-05-03 20:00:00,64.6975250244,107.200973511,24.1016635895
nongzhanguan#2018-05-03 21:00:00,80.5984039307,122.325675964,23.8554000854
nongzhanguan#2018-05-03 22:00:00,103.960021973,137.415985107,18.9674339294
nongzhanguan#2018-05-03 23:00:00,101.281326294,156.197036743,9.61752605438
pingchang#2018-05-02 00:00:00,29.2665644951,84.5065940247,54.3486898651
pingchang#2018-05-02 01:00:00,37.6942984657,98.7450917969,60.9019806366
pingchang#2018-05-02 02:00:00,23.0534597168,76.1133530579,70.2656964417
pingchang#2018-05-02 03:00:00,40.248690094,86.5922705078,92.3559653015
pingchang#2018-05-02 04:00:00,40.5953674622,91.5797256775,76.7730959167
pingchang#2018-05-02 05:00:00,21.9827231903,149.715956604,82.2500896606
pingchang#2018-05-02 06:00:00,44.3753764801,94.5079025269,107.321276672
pingchang#2018-05-02 07:00:00,35.0541353302,94.1388231812,100.127220154
pingchang#2018-05-02 08:00:00,30.0447935257,78.5419440002,92.9178105469
pingchang#2018-05-02 09:00:00,33.6741855087,82.8250593872,85.4512873535
pingchang#2018-05-02 10:00:00,32.2229539795,83.7781098022,69.249682312
pingchang#2018-05-02 11:00:00,37.1527172394,99.173048584,75.9089056702
pingchang#2018-05-02 12:00:00,51.5190483093,122.53887146,82.6182592773
pingchang#2018-05-02 13:00:00,54.1372715759,113.008634644,72.9840815735
pingchang#2018-05-02 14:00:00,49.2285958862,108.461431274,62.1145562744
pingchang#2018-05-02 15:00:00,52.1662010193,111.891005554,60.5937165833
pingchang#2018-05-02 16:00:00,55.1178097534,98.3126086426,45.3516943359
pingchang#2018-05-02 17:00:00,47.7849780273,105.401245728,42.641660614
pingchang#2018-05-02 18:00:00,48.9775099182,92.7947659302,41.4949795532
pingchang#2018-05-02 19:00:00,45.1636839294,96.1730041504,31.4950661469
pingchang#2018-05-02 20:00:00,38.7472499084,84.8573165894,26.9498293304
pingchang#2018-05-02 21:00:00,39.9943495941,85.8937573242,28.5560935974
pingchang#2018-05-02 22:00:00,39.1097399139,91.8757766724,31.7947858429
pingchang#2018-05-02 23:00:00,47.6505200195,104.722631226,35.8795650482
pingchang#2018-05-03 00:00:00,68.9973991394,138.270137024,55.5327911377
pingchang#2018-05-03 01:00:00,70.7578125,127.898486328,69.353742981
pingchang#2018-05-03 02:00:00,60.8928611755,129.044447327,69.7515579224
pingchang#2018-05-03 03:00:00,84.5360809326,135.461412048,83.9341659546
pingchang#2018-05-03 04:00:00,81.7108596802,130.139196777,93.0203918457
pingchang#2018-05-03 05:00:00,75.9022331238,131.649346924,99.0659866333
pingchang#2018-05-03 06:00:00,71.4966079712,138.653656006,95.4014938354
pingchang#2018-05-03 07:00:00,84.7178977966,139.697912598,105.790509033
pingchang#2018-05-03 08:00:00,73.7272460937,143.838235474,95.3860855103
pingchang#2018-05-03 09:00:00,68.9043670654,150.089587402,90.0612976074
pingchang#2018-05-03 10:00:00,70.54427948,130.248855591,71.9349235535
pingchang#2018-05-03 11:00:00,62.7317108154,122.970452881,63.478843689
pingchang#2018-05-03 12:00:00,68.5447769165,113.277023315,51.8190231323
pingchang#2018-05-03 13:00:00,66.2813568115,128.23928833,48.9833984375
pingchang#2018-05-03 14:00:00,73.1996002197,129.267868042,48.1151809692
pingchang#2018-05-03 15:00:00,85.4007949829,99.2497711182,54.9815101624
pingchang#2018-05-03 16:00:00,88.5218200684,109.203353882,37.8637313843
pingchang#2018-05-03 17:00:00,70.488571167,131.765838623,47.8282165527
pingchang#2018-05-03 18:00:00,78.7155838013,121.711723328,48.2287445068
pingchang#2018-05-03 19:00:00,61.4937705994,100.724571228,43.3800926208
pingchang#2018-05-03 20:00:00,72.1799240112,96.897354126,25.5622825623
pingchang#2018-05-03 21:00:00,84.8979568481,101.940933228,24.837480545
pingchang#2018-05-03 22:00:00,83.8711242676,122.684448242,25.8448009491
pingchang#2018-05-03 23:00:00,79.1418914795,113.693450928,34.9787750244
pinggu#2018-05-02 00:00:00,31.9046520233,61.5981644135,44.0849385147
pinggu#2018-05-02 01:00:00,32.310815918,84.471021347,60.0089631271
pinggu#2018-05-02 02:00:00,31.6343212128,65.0127569275,76.4257065125
pinggu#2018-05-02 03:00:00,23.1617116394,110.448104523,100.729452271
pinggu#2018-05-02 04:00:00,29.7882008133,43.6115944214,99.2650888672
pinggu#2018-05-02 05:00:00,28.4106805344,55.3520388184,47.3039638672
pinggu#2018-05-02 06:00:00,38.3998736038,87.8155457458,92.7641427002
pinggu#2018-05-02 07:00:00,44.0941502228,97.4554527588,98.1082252197
pinggu#2018-05-02 08:00:00,45.8481890106,93.3121022339,108.887648926
pinggu#2018-05-02 09:00:00,40.7768659668,99.677616394,97.1079796143
pinggu#2018-05-02 10:00:00,38.551574295,91.2592059937,88.8208120728
pinggu#2018-05-02 11:00:00,42.7877731323,90.0371387939,85.0164314575
pinggu#2018-05-02 12:00:00,62.4324902344,109.789831238,94.7427120972
pinggu#2018-05-02 13:00:00,64.1822787476,107.063174438,79.1248962402
pinggu#2018-05-02 14:00:00,56.2177140808,95.1337084961,72.7311961365
pinggu#2018-05-02 15:00:00,53.8685975647,87.61265625,59.7235728455
pinggu#2018-05-02 16:00:00,52.1494955444,86.9523846436,47.9136380768
pinggu#2018-05-02 17:00:00,54.1762640381,96.4772479248,50.1927470398
pinggu#2018-05-02 18:00:00,45.4200811768,84.9282632446,46.6118551636
pinggu#2018-05-02 19:00:00,55.328678894,89.3013827515,39.611842804
pinggu#2018-05-02 20:00:00,54.8269030762,79.4239735413,36.6795019531
pinggu#2018-05-02 21:00:00,50.099573822,79.4146160889,28.8182601166
pinggu#2018-05-02 22:00:00,49.69615448,81.2491044617,28.9095443726
pinggu#2018-05-02 23:00:00,60.2721511841,91.7985305786,35.7742002106
pinggu#2018-05-03 00:00:00,85.0345397949,124.745210266,57.1480995178
pinggu#2018-05-03 01:00:00,99.1225448608,134.612484741,75.5902534485
pinggu#2018-05-03 02:00:00,92.2451324463,129.117453003,100.092778015
pinggu#2018-05-03 03:00:00,76.1847251892,130.426298523,113.189312744
pinggu#2018-05-03 04:00:00,78.4133895874,116.531994629,118.787033081
pinggu#2018-05-03 05:00:00,80.7863044739,131.846353149,126.309429932
pinggu#2018-05-03 06:00:00,73.9981216431,122.587068176,118.228726196
pinggu#2018-05-03 07:00:00,70.4179512024,110.249642944,114.373039246
pinggu#2018-05-03 08:00:00,72.6024902344,114.661408997,105.894445801
pinggu#2018-05-03 09:00:00,71.2497398376,113.180328369,105.853692627
pinggu#2018-05-03 10:00:00,68.6165710449,110.201382446,93.0323120117
pinggu#2018-05-03 11:00:00,63.7277420044,105.903813171,87.1617721558
pinggu#2018-05-03 12:00:00,83.3712997437,134.777572632,94.6305389404
pinggu#2018-05-03 13:00:00,76.5112457275,100.303161621,58.3795013428
pinggu#2018-05-03 14:00:00,75.8708496094,108.709625244,56.400932312
pinggu#2018-05-03 15:00:00,78.1237258911,127.464546204,51.5448913574
pinggu#2018-05-03 16:00:00,65.7555389404,106.572090149,51.6067314148
pinggu#2018-05-03 17:00:00,45.6168823242,97.0095825195,64.4177932739
pinggu#2018-05-03 18:00:00,40.9720954895,64.392868042,73.2255172729
pinggu#2018-05-03 19:00:00,50.2539024353,75.47996521,66.1519851685
pinggu#2018-05-03 20:00:00,58.0655441284,90.1146469116,42.250793457
pinggu#2018-05-03 21:00:00,34.7536811829,67.8194732666,44.4585189819
pinggu#2018-05-03 22:00:00,39.3199653625,69.0345230103,56.5927734375
pinggu#2018-05-03 23:00:00,45.8198738098,91.9957046509,45.8421707153
qianmen#2018-05-02 00:00:00,29.4445488014,92.8557964172,38.2080138245
qianmen#2018-05-02 01:00:00,42.4826986656,108.079749908,44.8838887329
qianmen#2018-05-02 02:00:00,30.2810719147,87.8470543213,53.544328331
qianmen#2018-05-02 03:00:00,38.2975679321,104.954332275,83.9687697906
qianmen#2018-05-02 04:00:00,33.0721915436,148.19592392,64.5055412292
qianmen#2018-05-02 05:00:00,23.1763399353,54.6102677307,75.2835991516
qianmen#2018-05-02 06:00:00,37.5341412354,94.1728116455,93.0215222168
qianmen#2018-05-02 07:00:00,40.9059279633,99.9203314819,92.3296972046
qianmen#2018-05-02 08:00:00,39.2255188599,95.3824431152,87.4083765259
qianmen#2018-05-02 09:00:00,41.1384026337,92.0142962646,78.1453209229
qianmen#2018-05-02 10:00:00,47.7378611603,94.2702744751,74.8743308105
qianmen#2018-05-02 11:00:00,43.6735387421,100.376076782,57.4089248352
qianmen#2018-05-02 12:00:00,75.0300488281,105.786762085,71.0064280701
qianmen#2018-05-02 13:00:00,75.3761737061,114.052132874,61.8949401855
qianmen#2018-05-02 14:00:00,75.6201177979,108.049666443,55.9357336426
qianmen#2018-05-02 15:00:00,69.9548252869,93.8756152344,51.8935417175
qianmen#2018-05-02 16:00:00,65.4613711548,101.245246277,36.3862605286
qianmen#2018-05-02 17:00:00,59.1379853821,109.923703308,37.5123701477
qianmen#2018-05-02 18:00:00,52.1698330688,104.135325012,36.4691764832
qianmen#2018-05-02 19:00:00,51.7708668518,112.125608215,29.3214243317
qianmen#2018-05-02 20:00:00,55.7829147339,110.269145508,26.6765431976
qianmen#2018-05-02 21:00:00,59.561194458,111.536560974,25.7680270004
qianmen#2018-05-02 22:00:00,68.8915449524,122.671235962,20.9215508652
qianmen#2018-05-02 23:00:00,58.1765139771,119.457837219,19.0323058319
qianmen#2018-05-03 00:00:00,90.913609314,139.995019531,29.4298633575
qianmen#2018-05-03 01:00:00,86.0706558228,144.625367737,52.8069335938
qianmen#2018-05-03 02:00:00,85.0067909241,143.924673462,71.6161239624
qianmen#2018-05-03 03:00:00,82.264478302,145.611659241,87.225113678
qianmen#2018-05-03 04:00:00,91.2907234192,147.969236755,96.787109375
qianmen#2018-05-03 05:00:00,81.8272117615,140.375099182,103.708927917
qianmen#2018-05-03 06:00:00,73.7463531494,137.855622864,111.231814575
qianmen#2018-05-03 07:00:00,79.2312965393,114.404438782,116.436279297
qianmen#2018-05-03 08:00:00,73.0273284912,108.92384491,97.5251174927
qianmen#2018-05-03 09:00:00,69.4146537781,115.410179138,83.5115356445
qianmen#2018-05-03 10:00:00,77.1216804504,123.628863525,64.4454055786
qianmen#2018-05-03 11:00:00,59.2203231812,131.718157959,51.6535507202
qianmen#2018-05-03 12:00:00,74.6024475098,136.732772827,44.0070915222
qianmen#2018-05-03 13:00:00,74.3398895264,129.308273315,49.369304657
qianmen#2018-05-03 14:00:00,63.8157463074,130.803604126,41.2573318481
qianmen#2018-05-03 15:00:00,75.9629516602,136.70463562,45.3503913879
qianmen#2018-05-03 16:00:00,76.0919189453,130.979324341,38.8563995361
qianmen#2018-05-03 17:00:00,82.5692520142,124.418655396,35.6607093811
qianmen#2018-05-03 18:00:00,65.1156539917,142.345657349,47.9864234924
qianmen#2018-05-03 19:00:00,67.9600753784,92.1821365356,38.9181518555
qianmen#2018-05-03 20:00:00,67.6344070435,99.3582687378,16.3182086945
qianmen#2018-05-03 21:00:00,74.5545272827,99.9981384277,15.2325458527
qianmen#2018-05-03 22:00:00,92.8436965942,120.21938324,19.0650138855
qianmen#2018-05-03 23:00:00,83.0621414185,131.404342651,26.6546211243
shunyi#2018-05-02 00:00:00,35.1741758881,92.1695132751,58.0174058075
shunyi#2018-05-02 01:00:00,33.5455838318,108.704036438,73.8204065399
shunyi#2018-05-02 02:00:00,32.2063733139,75.1927286682,79.8220514526
shunyi#2018-05-02 03:00:00,32.2385124588,109.393033722,78.113383728
shunyi#2018-05-02 04:00:00,22.8660541687,113.202881592,112.139079407
shunyi#2018-05-02 05:00:00,27.8894332123,52.7988034668,120.819018799
shunyi#2018-05-02 06:00:00,42.2284047852,88.5153068848,117.899514343
shunyi#2018-05-02 07:00:00,42.7650380402,101.561385071,109.52217395
shunyi#2018-05-02 08:00:00,48.3793025208,94.3382483521,113.903830566
shunyi#2018-05-02 09:00:00,42.0964583435,95.4612158813,107.737681335
shunyi#2018-05-02 10:00:00,43.8467390442,84.3269819946,89.9957744751
shunyi#2018-05-02 11:00:00,41.256592926,78.8756699829,86.6590765381
shunyi#2018-05-02 12:00:00,62.0897080994,97.2380865479,86.9124819946
shunyi#2018-05-02 13:00:00,57.5911016846,88.7144418335,80.177383728
shunyi#2018-05-02 14:00:00,55.7543362427,94.3435961914,74.1613719177
shunyi#2018-05-02 15:00:00,45.6295581055,81.9484062195,64.0890534973
shunyi#2018-05-02 16:00:00,47.9669741821,92.6850942993,48.3186631775
shunyi#2018-05-02 17:00:00,48.0728109741,90.8252435303,45.5433561707
shunyi#2018-05-02 18:00:00,47.0866004944,94.1846408081,35.9861387634
shunyi#2018-05-02 19:00:00,50.5516572571,93.6038848877,31.8383609009
shunyi#2018-05-02 20:00:00,57.771683197,97.6256271362,24.0193244934
shunyi#2018-05-02 21:00:00,62.6012763977,104.741272888,23.0565755463
shunyi#2018-05-02 22:00:00,65.5883110046,107.675282898,21.594148941
shunyi#2018-05-02 23:00:00,66.4257907104,112.299796448,31.5198912048
