stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
mentougou_aq,2018-05-20 01:00:00,25.0,38.0,28.0,0.5,138.0,2.0
mentougou_aq,2018-05-20 02:00:00,30.0,39.0,27.0,0.6,130.0,2.0
mentougou_aq,2018-05-20 03:00:00,36.0,47.0,31.0,0.6,118.0,2.0
mentougou_aq,2018-05-20 04:00:00,37.0,47.0,30.0,0.6,118.0,2.0
mentougou_aq,2018-05-20 05:00:00,38.0,40.0,35.0,0.6,98.0,2.0
mentougou_aq,2018-05-20 06:00:00,34.0,,31.0,0.5,109.0,2.0
mentougou_aq,2018-05-20 07:00:00,28.0,,30.0,0.5,119.0,2.0
mentougou_aq,2018-05-20 08:00:00,27.0,,31.0,0.5,114.0,2.0
mentougou_aq,2018-05-20 09:00:00,21.0,,28.0,0.5,120.0,2.0
mentougou_aq,2018-05-20 10:00:00,26.0,,30.0,0.5,116.0,2.0
mentougou_aq,2018-05-20 11:00:00,25.0,35.0,35.0,0.5,105.0,2.0
mentougou_aq,2018-05-20 12:00:00,32.0,39.0,34.0,0.5,102.0,2.0
mentougou_aq,2018-05-20 13:00:00,37.0,43.0,31.0,0.5,95.0,2.0
mentougou_aq,2018-05-20 14:00:00,39.0,,31.0,0.5,84.0,2.0
mentougou_aq,2018-05-20 15:00:00,40.0,,29.0,0.6,74.0,2.0
mentougou_aq,2018-05-20 16:00:00,60.0,,27.0,0.7,65.0,2.0
mentougou_aq,2018-05-20 17:00:00,54.0,,24.0,0.6,56.0,2.0
mentougou_aq,2018-05-20 18:00:00,62.0,,28.0,0.8,44.0,2.0
mentougou_aq,2018-05-20 19:00:00,61.0,,36.0,1.1,29.0,2.0
mentougou_aq,2018-05-20 20:00:00,50.0,,32.0,0.9,24.0,2.0
mentougou_aq,2018-05-20 22:00:00,47.0,,41.0,0.8,26.0,2.0
mentougou_aq,2018-05-20 23:00:00,43.0,,31.0,0.7,41.0,2.0
mentougou_aq,2018-05-21 00:00:00,50.0,,40.0,0.8,24.0,2.0
mentougou_aq,2018-05-21 01:00:00,59.0,,45.0,0.7,19.0,2.0
mentougou_aq,2018-05-21 02:00:00,67.0,,49.0,0.8,21.0,2.0
mentougou_aq,2018-05-21 03:00:00,64.0,,40.0,0.7,48.0,2.0
mentougou_aq,2018-05-21 04:00:00,56.0,,30.0,0.7,77.0,2.0
mentougou_aq,2018-05-21 05:00:00,40.0,,24.0,0.5,94.0,2.0
mentougou_aq,2018-05-21 06:00:00,43.0,,28.0,0.5,88.0,2.0
mentougou_aq,2018-05-21 07:00:00,43.0,,36.0,0.6,72.0,2.0
mentougou_aq,2018-05-21 08:00:00,34.0,,30.0,0.5,77.0,2.0
mentougou_aq,2018-05-21 09:00:00,32.0,,31.0,0.5,78.0,2.0
mentougou_aq,2018-05-21 10:00:00,34.0,,43.0,0.5,62.0,2.0
mentougou_aq,2018-05-21 11:00:00,38.0,,40.0,0.5,68.0,2.0
mentougou_aq,2018-05-21 12:00:00,36.0,,32.0,0.5,66.0,2.0
mentougou_aq,2018-05-21 13:00:00,39.0,,34.0,0.6,55.0,2.0
mentougou_aq,2018-05-21 14:00:00,30.0,,29.0,0.5,60.0,2.0
mentougou_aq,2018-05-21 15:00:00,29.0,34.0,30.0,0.5,47.0,2.0
mentougou_aq,2018-05-21 16:00:00,38.0,42.0,23.0,0.5,49.0,2.0
mentougou_aq,2018-05-21 17:00:00,,,,,,
mentougou_aq,2018-05-21 18:00:00,29.0,,20.0,0.5,46.0,2.0
mentougou_aq,2018-05-21 19:00:00,25.0,,20.0,0.5,46.0,2.0
mentougou_aq,2018-05-21 20:00:00,29.0,,19.0,0.5,33.0,2.0
mentougou_aq,2018-05-21 21:00:00,27.0,,30.0,0.5,32.0,2.0
mentougou_aq,2018-05-21 22:00:00,29.0,,37.0,0.5,36.0,2.0
mentougou_aq,2018-05-21 23:00:00,34.0,,61.0,0.6,17.0,2.0
mentougou_aq,2018-05-22 00:00:00,38.0,47.0,74.0,0.8,6.0,2.0
mentougou_aq,2018-05-22 01:00:00,42.0,84.0,64.0,0.6,21.0,2.0
mentougou_aq,2018-05-22 02:00:00,29.0,,26.0,0.3,79.0,2.0
mentougou_aq,2018-05-22 03:00:00,49.0,163.0,17.0,0.2,98.0,2.0
mentougou_aq,2018-05-22 04:00:00,59.0,208.0,17.0,0.2,102.0,2.0
mentougou_aq,2018-05-22 05:00:00,44.0,185.0,18.0,0.2,105.0,2.0
mentougou_aq,2018-05-22 06:00:00,43.0,163.0,18.0,0.2,109.0,2.0
mentougou_aq,2018-05-22 07:00:00,32.0,144.0,18.0,0.2,112.0,2.0
mentougou_aq,2018-05-22 08:00:00,38.0,165.0,18.0,0.1,112.0,2.0
mentougou_aq,2018-05-22 09:00:00,53.0,241.0,20.0,0.1,104.0,2.0
mentougou_aq,2018-05-22 10:00:00,32.0,202.0,20.0,0.2,101.0,2.0
mentougou_aq,2018-05-22 11:00:00,35.0,181.0,20.0,0.2,104.0,2.0
mentougou_aq,2018-05-22 12:00:00,31.0,160.0,26.0,0.2,95.0,2.0
mentougou_aq,2018-05-22 13:00:00,39.0,174.0,63.0,0.3,48.0,2.0
mentougou_aq,2018-05-22 14:00:00,38.0,164.0,56.0,0.3,41.0,2.0
mentougou_aq,2018-05-22 15:00:00,46.0,162.0,71.0,0.3,16.0,2.0
mentougou_aq,2018-05-22 16:00:00,47.0,152.0,43.0,0.2,42.0,2.0
mentougou_aq,2018-05-22 17:00:00,40.0,135.0,28.0,0.2,53.0,2.0
mentougou_aq,2018-05-22 18:00:00,35.0,125.0,21.0,0.2,57.0,2.0
mentougou_aq,2018-05-22 19:00:00,35.0,99.0,20.0,0.2,54.0,2.0
mentougou_aq,2018-05-22 20:00:00,29.0,91.0,19.0,0.2,52.0,2.0
mentougou_aq,2018-05-22 21:00:00,31.0,97.0,25.0,0.2,43.0,2.0
mentougou_aq,2018-05-22 22:00:00,32.0,105.0,23.0,0.2,41.0,2.0
mentougou_aq,2018-05-23 00:00:00,34.0,120.0,25.0,0.3,41.0,2.0
mentougou_aq,2018-05-23 01:00:00,56.0,172.0,30.0,0.3,54.0,2.0
mentougou_aq,2018-05-23 02:00:00,74.0,254.0,42.0,0.4,58.0,3.0
mentougou_aq,2018-05-23 03:00:00,85.0,313.0,52.0,0.4,65.0,5.0
mentougou_aq,2018-05-23 04:00:00,82.0,288.0,46.0,0.4,119.0,7.0
mentougou_aq,2018-05-23 05:00:00,81.0,280.0,37.0,0.4,137.0,6.0
mentougou_aq,2018-05-23 06:00:00,69.0,248.0,33.0,0.4,132.0,7.0
mentougou_aq,2018-05-23 07:00:00,56.0,176.0,33.0,0.4,147.0,6.0
mentougou_aq,2018-05-23 08:00:00,46.0,182.0,34.0,0.5,154.0,7.0
mentougou_aq,2018-05-23 10:00:00,37.0,140.0,35.0,0.4,163.0,8.0
mentougou_aq,2018-05-23 11:00:00,40.0,127.0,47.0,0.4,148.0,8.0
mentougou_aq,2018-05-23 12:00:00,41.0,158.0,56.0,0.5,135.0,8.0
mentougou_aq,2018-05-23 13:00:00,45.0,159.0,55.0,0.5,124.0,8.0
mentougou_aq,2018-05-23 14:00:00,52.0,176.0,96.0,0.7,50.0,4.0
mentougou_aq,2018-05-23 15:00:00,35.0,86.0,37.0,0.4,81.0,3.0
mentougou_aq,2018-05-23 16:00:00,29.0,68.0,37.0,0.4,72.0,2.0
mentougou_aq,2018-05-23 17:00:00,31.0,85.0,81.0,0.5,18.0,2.0
mentougou_aq,2018-05-23 18:00:00,37.0,107.0,83.0,0.6,5.0,2.0
mentougou_aq,2018-05-23 20:00:00,30.0,66.0,67.0,0.4,12.0,2.0
mentougou_aq,2018-05-23 21:00:00,35.0,89.0,75.0,0.5,7.0,2.0
mentougou_aq,2018-05-23 22:00:00,38.0,112.0,79.0,0.6,4.0,3.0
mentougou_aq,2018-05-23 23:00:00,41.0,120.0,72.0,0.6,10.0,3.0
mentougou_aq,2018-05-24 00:00:00,34.0,74.0,67.0,0.5,37.0,3.0
mentougou_aq,2018-05-24 01:00:00,43.0,142.0,68.0,0.6,66.0,5.0
mentougou_aq,2018-05-24 02:00:00,48.0,141.0,61.0,0.7,100.0,7.0
mentougou_aq,2018-05-24 03:00:00,60.0,171.0,80.0,0.8,107.0,7.0
mentougou_aq,2018-05-24 04:00:00,61.0,152.0,79.0,0.7,132.0,8.0
mentougou_aq,2018-05-24 05:00:00,61.0,131.0,45.0,0.6,194.0,10.0
mentougou_aq,2018-05-24 06:00:00,60.0,111.0,30.0,0.5,228.0,13.0
mentougou_aq,2018-05-24 07:00:00,51.0,109.0,33.0,0.5,238.0,11.0
mentougou_aq,2018-05-24 08:00:00,45.0,105.0,35.0,0.5,232.0,10.0
mentougou_aq,2018-05-24 09:00:00,57.0,176.0,35.0,0.7,239.0,16.0
mentougou_aq,2018-05-24 10:00:00,76.0,161.0,38.0,0.9,240.0,24.0
mentougou_aq,2018-05-24 11:00:00,70.0,144.0,41.0,0.9,239.0,20.0
mentougou_aq,2018-05-24 12:00:00,67.0,140.0,43.0,1.0,226.0,17.0
mentougou_aq,2018-05-24 13:00:00,68.0,154.0,55.0,1.1,191.0,15.0
mentougou_aq,2018-05-24 14:00:00,65.0,157.0,57.0,1.0,164.0,11.0
mentougou_aq,2018-05-24 15:00:00,71.0,150.0,71.0,0.9,116.0,8.0
mentougou_aq,2018-05-24 16:00:00,63.0,115.0,63.0,0.8,100.0,5.0
mentougou_aq,2018-05-24 17:00:00,55.0,104.0,43.0,0.7,110.0,4.0
mentougou_aq,2018-05-24 18:00:00,49.0,78.0,27.0,0.6,117.0,2.0
mentougou_aq,2018-05-24 19:00:00,40.0,59.0,24.0,0.6,123.0,2.0
mentougou_aq,2018-05-24 20:00:00,41.0,65.0,28.0,0.6,107.0,2.0
mentougou_aq,2018-05-24 21:00:00,42.0,71.0,56.0,0.6,84.0,2.0
mentougou_aq,2018-05-24 22:00:00,36.0,64.0,28.0,0.6,108.0,2.0
mentougou_aq,2018-05-24 23:00:00,39.0,80.0,28.0,0.6,106.0,2.0
mentougou_aq,2018-05-25 00:00:00,41.0,93.0,33.0,0.6,99.0,2.0
mentougou_aq,2018-05-25 01:00:00,52.0,117.0,35.0,0.6,109.0,3.0
mentougou_aq,2018-05-25 02:00:00,67.0,141.0,52.0,0.7,101.0,4.0
mentougou_aq,2018-05-25 03:00:00,70.0,145.0,51.0,0.7,120.0,6.0
mentougou_aq,2018-05-25 04:00:00,71.0,143.0,50.0,0.7,163.0,7.0
mentougou_aq,2018-05-25 05:00:00,80.0,151.0,54.0,0.8,196.0,7.0
mentougou_aq,2018-05-25 06:00:00,81.0,151.0,45.0,0.8,239.0,7.0
mentougou_aq,2018-05-25 07:00:00,77.0,152.0,32.0,0.8,281.0,7.0
mentougou_aq,2018-05-25 08:00:00,82.0,168.0,32.0,0.8,303.0,6.0
mentougou_aq,2018-05-25 09:00:00,89.0,173.0,34.0,0.8,289.0,8.0
mentougou_aq,2018-05-25 10:00:00,83.0,136.0,35.0,0.8,250.0,8.0
mentougou_aq,2018-05-25 11:00:00,87.0,140.0,36.0,0.8,213.0,7.0
mentougou_aq,2018-05-25 12:00:00,76.0,142.0,38.0,0.9,175.0,5.0
mentougou_aq,2018-05-25 13:00:00,68.0,131.0,48.0,0.9,134.0,3.0
mentougou_aq,2018-05-25 14:00:00,74.0,134.0,81.0,1.0,80.0,3.0
mentougou_aq,2018-05-25 15:00:00,80.0,151.0,76.0,1.1,69.0,3.0
mentougou_aq,2018-05-25 16:00:00,84.0,136.0,40.0,1.0,99.0,2.0
mentougou_aq,2018-05-25 17:00:00,83.0,127.0,47.0,0.9,71.0,2.0
mentougou_aq,2018-05-25 18:00:00,80.0,116.0,29.0,0.9,97.0,2.0
mentougou_aq,2018-05-25 20:00:00,81.0,108.0,28.0,0.9,87.0,2.0
mentougou_aq,2018-05-25 22:00:00,79.0,109.0,30.0,0.8,81.0,2.0
mentougou_aq,2018-05-25 23:00:00,83.0,113.0,30.0,0.8,84.0,2.0
mentougou_aq,2018-05-26 00:00:00,83.0,124.0,31.0,0.8,96.0,2.0
mentougou_aq,2018-05-26 01:00:00,92.0,134.0,41.0,0.9,99.0,2.0
mentougou_aq,2018-05-26 02:00:00,115.0,180.0,42.0,1.0,103.0,3.0
mentougou_aq,2018-05-26 03:00:00,132.0,177.0,45.0,1.0,122.0,4.0
mentougou_aq,2018-05-26 04:00:00,126.0,168.0,39.0,1.1,161.0,5.0
mentougou_aq,2018-05-26 05:00:00,128.0,179.0,27.0,1.1,185.0,5.0
mentougou_aq,2018-05-26 06:00:00,135.0,175.0,30.0,1.1,187.0,6.0
mentougou_aq,2018-05-26 07:00:00,126.0,206.0,33.0,1.1,180.0,6.0
mentougou_aq,2018-05-26 08:00:00,114.0,138.0,17.0,0.4,106.0,2.0
mentougou_aq,2018-05-26 09:00:00,90.0,368.0,15.0,0.3,101.0,2.0
mentougou_aq,2018-05-26 10:00:00,64.0,268.0,14.0,0.3,106.0,2.0
mentougou_aq,2018-05-26 11:00:00,69.0,205.0,21.0,0.3,98.0,2.0
mentougou_aq,2018-05-26 12:00:00,62.0,176.0,22.0,0.3,94.0,2.0
mentougou_aq,2018-05-26 13:00:00,66.0,150.0,20.0,0.3,93.0,2.0
mentougou_aq,2018-05-26 14:00:00,59.0,132.0,21.0,0.3,88.0,2.0
mentougou_aq,2018-05-26 15:00:00,56.0,130.0,25.0,0.3,78.0,2.0
mentougou_aq,2018-05-26 16:00:00,59.0,143.0,30.0,0.3,61.0,2.0
mentougou_aq,2018-05-26 17:00:00,61.0,114.0,43.0,0.3,41.0,2.0
mentougou_aq,2018-05-26 18:00:00,55.0,112.0,59.0,0.3,29.0,2.0
mentougou_aq,2018-05-26 19:00:00,52.0,110.0,38.0,0.3,47.0,2.0
mentougou_aq,2018-05-26 20:00:00,52.0,100.0,36.0,0.3,49.0,2.0
mentougou_aq,2018-05-26 21:00:00,43.0,97.0,39.0,0.3,51.0,2.0
mentougou_aq,2018-05-26 22:00:00,36.0,74.0,19.0,0.3,91.0,3.0
mentougou_aq,2018-05-26 23:00:00,33.0,93.0,18.0,0.3,93.0,4.0
mentougou_aq,2018-05-27 00:00:00,56.0,119.0,18.0,0.3,92.0,3.0
mentougou_aq,2018-05-27 01:00:00,32.0,123.0,16.0,0.2,98.0,2.0
mentougou_aq,2018-05-27 02:00:00,,,,,,
mentougou_aq,2018-05-27 03:00:00,,,,,,
mentougou_aq,2018-05-27 04:00:00,,,,,,
mentougou_aq,2018-05-27 05:00:00,,,,,,
mentougou_aq,2018-05-27 06:00:00,,,,,,
mentougou_aq,2018-05-27 07:00:00,,,,,,
mentougou_aq,2018-05-27 08:00:00,,,,,,
mentougou_aq,2018-05-27 09:00:00,,,,,,
mentougou_aq,2018-05-27 10:00:00,,,,,,
mentougou_aq,2018-05-27 11:00:00,,,,,,
mentougou_aq,2018-05-27 12:00:00,,,,,,
mentougou_aq,2018-05-27 13:00:00,,,,,,
mentougou_aq,2018-05-27 14:00:00,,,,,,
mentougou_aq,2018-05-27 15:00:00,,,,,,
mentougou_aq,2018-05-27 16:00:00,,,,,,
mentougou_aq,2018-05-27 17:00:00,,,,,,
mentougou_aq,2018-05-27 18:00:00,,,,,,
mentougou_aq,2018-05-27 19:00:00,,,,,,
mentougou_aq,2018-05-27 20:00:00,,,,,,
mentougou_aq,2018-05-27 22:00:00,,,,,,
mentougou_aq,2018-05-27 23:00:00,,,,,,
mentougou_aq,2018-05-28 00:00:00,,,,,,
mentougou_aq,2018-05-28 01:00:00,,,,,,
mentougou_aq,2018-05-28 02:00:00,,,,,,
mentougou_aq,2018-05-28 03:00:00,,,,,,
mentougou_aq,2018-05-28 04:00:00,,6.0,4.0,0.4,105.0,2.0
mentougou_aq,2018-05-28 05:00:00,3.0,,8.0,0.3,97.0,2.0
mentougou_aq,2018-05-28 06:00:00,3.0,42.0,11.0,0.3,107.0,2.0
mentougou_aq,2018-05-28 07:00:00,9.0,44.0,12.0,0.2,106.0,2.0
mentougou_aq,2018-05-28 08:00:00,7.0,32.0,14.0,0.2,105.0,2.0
mentougou_aq,2018-05-28 10:00:00,4.0,21.0,16.0,0.2,109.0,2.0
mentougou_aq,2018-05-28 11:00:00,3.0,23.0,19.0,0.2,107.0,2.0
mentougou_aq,2018-05-28 12:00:00,5.0,24.0,25.0,0.2,99.0,2.0
mentougou_aq,2018-05-28 13:00:00,10.0,31.0,39.0,0.3,67.0,2.0
mentougou_aq,2018-05-28 14:00:00,6.0,31.0,34.0,0.3,60.0,2.0
mentougou_aq,2018-05-28 15:00:00,8.0,28.0,34.0,0.3,56.0,2.0
mentougou_aq,2018-05-28 16:00:00,8.0,25.0,26.0,0.3,65.0,2.0
mentougou_aq,2018-05-28 17:00:00,10.0,19.0,25.0,0.2,68.0,
mentougou_aq,2018-05-28 18:00:00,7.0,18.0,24.0,,67.0,
mentougou_aq,2018-05-28 19:00:00,6.0,17.0,20.0,,,2.0
mentougou_aq,2018-05-28 20:00:00,8.0,19.0,,0.2,,2.0
mentougou_aq,2018-05-28 21:00:00,8.0,25.0,,0.2,49.0,2.0
mentougou_aq,2018-05-28 22:00:00,7.0,26.0,24.0,0.2,50.0,2.0
mentougou_aq,2018-05-28 23:00:00,6.0,34.0,22.0,0.2,56.0,2.0
mentougou_aq,2018-05-29 01:00:00,7.0,23.0,14.0,0.2,83.0,2.0
mentougou_aq,2018-05-29 02:00:00,4.0,19.0,13.0,0.2,87.0,2.0
mentougou_aq,2018-05-29 03:00:00,3.0,28.0,13.0,0.2,94.0,2.0
mentougou_aq,2018-05-29 04:00:00,5.0,24.0,13.0,0.2,110.0,2.0
mentougou_aq,2018-05-29 05:00:00,4.0,33.0,13.0,0.2,117.0,3.0
mentougou_aq,2018-05-29 06:00:00,8.0,29.0,12.0,0.2,125.0,2.0
mentougou_aq,2018-05-30 08:00:00,11.0,19.0,21.0,0.2,145.0,2.0
mentougou_aq,2018-05-30 09:00:00,8.0,35.0,28.0,0.2,150.0,2.0
mentougou_aq,2018-05-30 10:00:00,8.0,44.0,31.0,0.3,162.0,2.0
mentougou_aq,2018-05-30 11:00:00,15.0,49.0,39.0,0.3,162.0,2.0
mentougou_aq,2018-05-30 12:00:00,16.0,63.0,40.0,0.3,159.0,2.0
mentougou_aq,2018-05-30 13:00:00,30.0,59.0,36.0,0.3,157.0,2.0
mentougou_aq,2018-05-30 14:00:00,20.0,59.0,42.0,0.3,144.0,3.0
mentougou_aq,2018-05-30 15:00:00,13.0,46.0,30.0,0.3,137.0,2.0
mentougou_aq,2018-05-30 16:00:00,14.0,41.0,32.0,0.3,118.0,2.0
mentougou_aq,2018-05-30 17:00:00,16.0,44.0,23.0,0.3,120.0,
mentougou_aq,2018-05-30 18:00:00,16.0,55.0,45.0,,86.0,
mentougou_aq,2018-05-30 19:00:00,14.0,48.0,28.0,,,2.0
mentougou_aq,2018-05-30 20:00:00,19.0,70.0,,0.4,,2.0
mentougou_aq,2018-05-30 21:00:00,18.0,58.0,,0.3,92.0,2.0
mentougou_aq,2018-05-30 22:00:00,15.0,50.0,26.0,0.3,95.0,2.0
mentougou_aq,2018-05-30 23:00:00,15.0,44.0,21.0,0.3,101.0,2.0
mentougou_aq,2018-05-31 00:00:00,15.0,52.0,23.0,0.4,106.0,3.0
mentougou_aq,2018-05-31 01:00:00,29.0,72.0,28.0,0.5,122.0,6.0
mentougou_aq,2018-05-31 02:00:00,34.0,86.0,46.0,0.7,136.0,8.0
mentougou_aq,2018-05-31 03:00:00,36.0,94.0,45.0,0.7,172.0,9.0
mentougou_aq,2018-05-31 04:00:00,28.0,81.0,36.0,0.6,212.0,6.0
mentougou_aq,2018-05-31 05:00:00,23.0,59.0,27.0,0.4,223.0,4.0
mentougou_aq,2018-05-31 06:00:00,30.0,43.0,23.0,0.4,212.0,3.0
mentougou_aq,2018-05-31 07:00:00,22.0,44.0,27.0,0.5,225.0,4.0
mentougou_aq,2018-05-31 08:00:00,23.0,53.0,31.0,0.5,226.0,4.0
mentougou_aq,2018-05-31 09:00:00,22.0,55.0,33.0,0.5,231.0,3.0
mentougou_aq,2018-05-31 10:00:00,21.0,60.0,33.0,0.4,208.0,3.0
mentougou_aq,2018-05-31 11:00:00,19.0,62.0,38.0,0.4,188.0,2.0
mentougou_aq,2018-05-31 12:00:00,21.0,71.0,51.0,0.4,158.0,3.0
mentougou_aq,2018-05-31 13:00:00,25.0,90.0,53.0,0.4,151.0,4.0
mentougou_aq,2018-05-31 14:00:00,29.0,102.0,93.0,0.5,87.0,3.0
mentougou_aq,2018-05-31 15:00:00,30.0,102.0,86.0,0.5,73.0,2.0
mentougou_aq,2018-05-31 16:00:00,24.0,65.0,31.0,0.4,138.0,2.0
mentougou_aq,2018-05-31 17:00:00,23.0,49.0,62.0,0.4,98.0,2.0
mentougou_aq,2018-05-31 18:00:00,22.0,57.0,34.0,0.4,125.0,2.0
mentougou_aq,2018-05-31 19:00:00,18.0,47.0,22.0,0.4,141.0,2.0
mentougou_aq,2018-05-31 20:00:00,18.0,49.0,26.0,0.4,135.0,2.0
mentougou_aq,2018-05-31 21:00:00,18.0,48.0,23.0,0.4,135.0,2.0
mentougou_aq,2018-05-31 22:00:00,18.0,50.0,21.0,0.4,136.0,2.0
miyun_aq,2018-05-01 00:00:00,75.0,572.0,8.0,0.4,74.0,2.0
miyun_aq,2018-05-01 01:00:00,74.0,547.0,4.0,0.2,86.0,2.0
miyun_aq,2018-05-01 02:00:00,49.0,349.0,4.0,0.2,93.0,2.0
miyun_aq,2018-05-01 03:00:00,28.0,200.0,5.0,0.2,92.0,2.0
miyun_aq,2018-05-01 04:00:00,19.0,183.0,5.0,0.2,92.0,2.0
miyun_aq,2018-05-01 05:00:00,20.0,137.0,6.0,0.2,94.0,2.0
miyun_aq,2018-05-01 06:00:00,22.0,111.0,7.0,0.2,96.0,2.0
miyun_aq,2018-05-01 07:00:00,19.0,110.0,10.0,0.2,98.0,2.0
miyun_aq,2018-05-01 08:00:00,20.0,110.0,25.0,0.3,86.0,2.0
miyun_aq,2018-05-01 09:00:00,17.0,102.0,23.0,0.2,90.0,2.0
miyun_aq,2018-05-01 10:00:00,9.0,61.0,27.0,0.3,87.0,2.0
miyun_aq,2018-05-01 11:00:00,35.0,157.0,20.0,0.4,85.0,2.0
miyun_aq,2018-05-01 13:00:00,26.0,119.0,13.0,0.4,82.0,2.0
miyun_aq,2018-05-01 14:00:00,19.0,59.0,13.0,0.3,78.0,2.0
miyun_aq,2018-05-01 15:00:00,20.0,61.0,13.0,0.3,66.0,2.0
miyun_aq,2018-05-01 16:00:00,21.0,72.0,28.0,0.4,44.0,2.0
miyun_aq,2018-05-01 17:00:00,19.0,53.0,47.0,0.4,18.0,2.0
miyun_aq,2018-05-01 18:00:00,14.0,39.0,37.0,0.3,18.0,2.0
miyun_aq,2018-05-01 19:00:00,14.0,35.0,33.0,0.3,20.0,2.0
miyun_aq,2018-05-01 20:00:00,13.0,30.0,38.0,0.3,4.0,2.0
miyun_aq,2018-05-01 21:00:00,14.0,25.0,37.0,0.3,9.0,2.0
miyun_aq,2018-05-01 22:00:00,11.0,35.0,45.0,0.4,5.0,2.0
miyun_aq,2018-05-01 23:00:00,20.0,43.0,40.0,0.4,12.0,2.0
miyun_aq,2018-05-02 00:00:00,18.0,55.0,36.0,0.4,25.0,2.0
miyun_aq,2018-05-02 01:00:00,10.0,11.0,12.0,0.2,76.0,2.0
miyun_aq,2018-05-02 02:00:00,8.0,,8.0,0.2,94.0,2.0
miyun_aq,2018-05-02 03:00:00,5.0,,9.0,0.2,106.0,2.0
miyun_aq,2018-05-02 04:00:00,9.0,,10.0,0.2,111.0,2.0
miyun_aq,2018-05-02 05:00:00,3.0,,8.0,0.1,114.0,2.0
miyun_aq,2018-05-02 06:00:00,13.0,,7.0,0.1,117.0,2.0
miyun_aq,2018-05-02 07:00:00,3.0,,8.0,0.1,115.0,2.0
miyun_aq,2018-05-02 08:00:00,7.0,11.0,9.0,0.2,112.0,2.0
miyun_aq,2018-05-02 09:00:00,5.0,21.0,9.0,0.2,112.0,2.0
miyun_aq,2018-05-02 10:00:00,4.0,50.0,20.0,0.2,103.0,2.0
miyun_aq,2018-05-02 11:00:00,6.0,48.0,19.0,0.2,100.0,2.0
miyun_aq,2018-05-02 12:00:00,9.0,44.0,30.0,0.2,81.0,2.0
miyun_aq,2018-05-02 13:00:00,5.0,53.0,13.0,0.2,94.0,2.0
miyun_aq,2018-05-02 14:00:00,7.0,69.0,19.0,0.2,88.0,2.0
miyun_aq,2018-05-02 15:00:00,10.0,70.0,13.0,0.2,93.0,2.0
miyun_aq,2018-05-02 16:00:00,7.0,70.0,10.0,0.2,93.0,2.0
miyun_aq,2018-05-02 17:00:00,6.0,45.0,11.0,0.2,91.0,2.0
miyun_aq,2018-05-02 18:00:00,7.0,36.0,17.0,0.3,87.0,2.0
miyun_aq,2018-05-02 19:00:00,8.0,63.0,56.0,0.2,33.0,2.0
miyun_aq,2018-05-02 20:00:00,10.0,53.0,56.0,0.2,24.0,2.0
miyun_aq,2018-05-02 21:00:00,7.0,45.0,61.0,0.2,17.0,2.0
miyun_aq,2018-05-02 22:00:00,10.0,55.0,66.0,0.3,8.0,2.0
miyun_aq,2018-05-03 00:00:00,8.0,25.0,23.0,0.3,65.0,2.0
miyun_aq,2018-05-03 01:00:00,5.0,11.0,11.0,0.2,89.0,2.0
miyun_aq,2018-05-03 02:00:00,6.0,13.0,7.0,0.2,98.0,2.0
miyun_aq,2018-05-03 03:00:00,6.0,,7.0,0.2,107.0,2.0
miyun_aq,2018-05-03 04:00:00,4.0,,6.0,0.2,115.0,2.0
miyun_aq,2018-05-03 05:00:00,5.0,,6.0,0.2,119.0,2.0
miyun_aq,2018-05-03 06:00:00,5.0,7.0,10.0,0.2,120.0,2.0
miyun_aq,2018-05-03 07:00:00,3.0,19.0,13.0,0.2,116.0,2.0
miyun_aq,2018-05-03 08:00:00,7.0,18.0,25.0,0.2,107.0,2.0
miyun_aq,2018-05-03 09:00:00,36.0,,28.0,0.2,112.0,2.0
miyun_aq,2018-05-03 10:00:00,28.0,52.0,43.0,0.2,102.0,2.0
miyun_aq,2018-05-03 11:00:00,19.0,58.0,36.0,0.3,105.0,2.0
miyun_aq,2018-05-03 12:00:00,18.0,65.0,47.0,0.3,91.0,2.0
miyun_aq,2018-05-03 13:00:00,20.0,79.0,41.0,0.3,90.0,2.0
miyun_aq,2018-05-03 14:00:00,25.0,78.0,57.0,0.4,57.0,2.0
miyun_aq,2018-05-03 15:00:00,23.0,78.0,57.0,0.3,55.0,2.0
miyun_aq,2018-05-03 16:00:00,21.0,72.0,53.0,0.3,53.0,2.0
miyun_aq,2018-05-03 17:00:00,24.0,84.0,74.0,0.4,12.0,2.0
miyun_aq,2018-05-03 18:00:00,23.0,58.0,57.0,0.3,28.0,2.0
miyun_aq,2018-05-03 19:00:00,17.0,55.0,58.0,0.3,25.0,2.0
miyun_aq,2018-05-03 20:00:00,22.0,56.0,74.0,0.3,2.0,2.0
miyun_aq,2018-05-03 21:00:00,17.0,52.0,58.0,0.3,14.0,2.0
miyun_aq,2018-05-03 22:00:00,21.0,54.0,66.0,0.4,8.0,2.0
miyun_aq,2018-05-03 23:00:00,9.0,66.0,58.0,0.4,16.0,2.0
miyun_aq,2018-05-04 00:00:00,31.0,75.0,47.0,0.4,35.0,2.0
miyun_aq,2018-05-04 01:00:00,28.0,67.0,34.0,0.4,64.0,3.0
miyun_aq,2018-05-04 02:00:00,37.0,68.0,28.0,0.4,90.0,4.0
miyun_aq,2018-05-04 03:00:00,35.0,68.0,30.0,0.4,105.0,6.0
